resultId,raceId,constructorId,position,year,name
7614,4,23,1,2009,BRAWN
7634,5,23,1,2009,BRAWN
7654,6,23,1,2009,BRAWN
7674,7,23,1,2009,BRAWN
7694,8,9,1,2009,HONDA
7714,9,9,1,2009,HONDA
7734,10,1,1,2009,MCLAREN AUTOMOTIVE
7754,11,23,1,2009,BRAWN
7774,12,6,1,2009,FERRARI
7794,13,23,1,2009,BRAWN
7814,14,1,1,2009,MCLAREN AUTOMOTIVE
7834,15,9,1,2009,HONDA
7854,16,9,1,2009,HONDA
16067,17,9,1,2009,HONDA
7555,1,23,2,2009,BRAWN
7575,2,2,2,2009,BMW
7595,3,9,2,2009,HONDA
7615,4,9,2,2009,HONDA
7635,5,23,2,2009,BRAWN
7655,6,23,2,2009,BRAWN
7675,7,9,2,2009,HONDA
7695,8,9,2,2009,HONDA
7715,9,9,2,2009,HONDA
7735,10,6,2,2009,FERRARI
7755,11,1,2,2009,MCLAREN AUTOMOTIVE
7775,12,10,2,2009,FORCE INDIA
7795,13,23,2,2009,BRAWN
7815,14,7,2,2009,TOYOTA
7835,15,7,2,2009,TOYOTA
7855,16,2,2,2009,BMW
16068,17,9,2,2009,HONDA
7556,1,7,3,2009,TOYOTA
7576,2,7,3,2009,TOYOTA
7596,3,23,3,2009,BRAWN
7616,4,7,3,2009,TOYOTA
7636,5,9,3,2009,HONDA
7656,6,6,3,2009,FERRARI
7676,7,9,3,2009,HONDA
7696,8,23,3,2009,BRAWN
7716,9,6,3,2009,FERRARI
7736,10,9,3,2009,HONDA
7756,11,6,3,2009,FERRARI
7776,12,9,3,2009,HONDA
7796,13,6,3,2009,FERRARI
7816,14,4,3,2009,RENAULT
7836,15,1,3,2009,MCLAREN AUTOMOTIVE
7856,16,1,3,2009,MCLAREN AUTOMOTIVE
16069,17,23,3,2009,BRAWN
7557,1,7,4,2009,TOYOTA
7577,2,7,4,2009,TOYOTA
7597,3,23,4,2009,BRAWN
7617,4,1,4,2009,MCLAREN AUTOMOTIVE
7637,5,9,4,2009,HONDA
7657,6,6,4,2009,FERRARI
7677,7,7,4,2009,TOYOTA
7697,8,6,4,2009,FERRARI
7717,9,3,4,2009,WILLIAMS
7737,10,3,4,2009,WILLIAMS
7757,11,1,4,2009,MCLAREN AUTOMOTIVE
7777,12,2,4,2009,BMW
7797,13,10,4,2009,FORCE INDIA
7817,14,9,4,2009,HONDA
7837,15,6,4,2009,FERRARI
7857,16,9,4,2009,HONDA
16070,17,23,4,2009,BRAWN
7558,1,4,5,2009,RENAULT
7578,2,23,5,2009,BRAWN
7598,3,1,5,2009,MCLAREN AUTOMOTIVE
7618,4,23,5,2009,BRAWN
7638,5,4,5,2009,RENAULT
7658,6,9,5,2009,HONDA
7678,7,3,5,2009,WILLIAMS
7698,8,3,5,2009,WILLIAMS
7718,9,23,5,2009,BRAWN
7738,10,1,5,2009,MCLAREN AUTOMOTIVE
7758,11,3,5,2009,WILLIAMS
7778,12,2,5,2009,BMW
7798,13,4,5,2009,RENAULT
7818,14,23,5,2009,BRAWN
7838,15,3,5,2009,WILLIAMS
7858,16,23,5,2009,BRAWN
16071,17,2,5,2009,BMW
20323,337,6,1,2010,FERRARI
20347,338,1,1,2010,MCLAREN AUTOMOTIVE
20371,339,9,1,2010,HONDA
20395,340,1,1,2010,MCLAREN AUTOMOTIVE
20419,341,9,1,2010,HONDA
20443,342,9,1,2010,HONDA
20467,343,1,1,2010,MCLAREN AUTOMOTIVE
20491,344,1,1,2010,MCLAREN AUTOMOTIVE
20515,345,9,1,2010,HONDA
20539,346,9,1,2010,HONDA
20563,347,6,1,2010,FERRARI
20587,348,9,1,2010,HONDA
20611,349,1,1,2010,MCLAREN AUTOMOTIVE
20635,350,6,1,2010,FERRARI
20659,351,6,1,2010,FERRARI
20683,352,9,1,2010,HONDA
20707,353,6,1,2010,FERRARI
20731,354,9,1,2010,HONDA
20755,355,9,1,2010,HONDA
20324,337,6,2,2010,FERRARI
20348,338,4,2,2010,RENAULT
20372,339,9,2,2010,HONDA
20396,340,1,2,2010,MCLAREN AUTOMOTIVE
20420,341,6,2,2010,FERRARI
20444,342,9,2,2010,HONDA
20468,343,1,2,2010,MCLAREN AUTOMOTIVE
20492,344,1,2,2010,MCLAREN AUTOMOTIVE
20516,345,1,2,2010,MCLAREN AUTOMOTIVE
20540,346,1,2,2010,MCLAREN AUTOMOTIVE
20564,347,6,2,2010,FERRARI
20588,348,6,2,2010,FERRARI
20612,349,9,2,2010,HONDA
20636,350,1,2,2010,MCLAREN AUTOMOTIVE
20660,351,9,2,2010,HONDA
20684,352,9,2,2010,HONDA
20708,353,1,2,2010,MCLAREN AUTOMOTIVE
20732,354,9,2,2010,HONDA
20756,355,1,2,2010,MCLAREN AUTOMOTIVE
20325,337,1,3,2010,MCLAREN AUTOMOTIVE
20349,338,6,3,2010,FERRARI
20373,339,131,3,2010,MERCEDES-BENZ
20397,340,131,3,2010,MERCEDES-BENZ
20421,341,9,3,2010,HONDA
20445,342,4,3,2010,RENAULT
20469,343,9,3,2010,HONDA
20493,344,6,3,2010,FERRARI
20517,345,1,3,2010,MCLAREN AUTOMOTIVE
20541,346,131,3,2010,MERCEDES-BENZ
20565,347,9,3,2010,HONDA
20589,348,9,3,2010,HONDA
20613,349,4,3,2010,RENAULT
20637,350,6,3,2010,FERRARI
20661,351,9,3,2010,HONDA
20685,352,6,3,2010,FERRARI
20709,353,6,3,2010,FERRARI
20733,354,6,3,2010,FERRARI
20757,355,1,3,2010,MCLAREN AUTOMOTIVE
20326,337,9,4,2010,HONDA
20350,338,6,4,2010,FERRARI
20374,339,4,4,2010,RENAULT
20398,340,6,4,2010,FERRARI
20422,341,131,4,2010,MERCEDES-BENZ
20446,342,6,4,2010,FERRARI
20470,343,131,4,2010,MERCEDES-BENZ
20494,344,9,4,2010,HONDA
20518,345,3,4,2010,WILLIAMS
20542,346,1,4,2010,MCLAREN AUTOMOTIVE
20566,347,1,4,2010,MCLAREN AUTOMOTIVE
20590,348,6,4,2010,FERRARI
20614,349,6,4,2010,FERRARI
20638,350,9,4,2010,HONDA
20662,351,1,4,2010,MCLAREN AUTOMOTIVE
20686,352,1,4,2010,MCLAREN AUTOMOTIVE
20710,353,131,4,2010,MERCEDES-BENZ
20734,354,1,4,2010,MCLAREN AUTOMOTIVE
20758,355,131,4,2010,MERCEDES-BENZ
20327,337,131,5,2010,MERCEDES-BENZ
20351,338,131,5,2010,MERCEDES-BENZ
20375,339,10,5,2010,FORCE INDIA
20399,340,4,5,2010,RENAULT
20423,341,1,5,2010,MCLAREN AUTOMOTIVE
20447,342,1,5,2010,MCLAREN AUTOMOTIVE
20471,343,131,5,2010,MERCEDES-BENZ
20495,344,9,5,2010,HONDA
20519,345,4,5,2010,RENAULT
20543,346,3,5,2010,WILLIAMS
20567,347,1,5,2010,MCLAREN AUTOMOTIVE
20591,348,4,5,2010,RENAULT
20615,349,10,5,2010,FORCE INDIA
20639,350,131,5,2010,MERCEDES-BENZ
20663,351,131,5,2010,MERCEDES-BENZ
20687,352,1,5,2010,MCLAREN AUTOMOTIVE
20711,353,4,5,2010,RENAULT
20735,354,1,5,2010,MCLAREN AUTOMOTIVE
20759,355,4,5,2010,RENAULT
20779,841,9,1,2011,HONDA
20801,842,9,1,2011,HONDA
20825,843,1,1,2011,MCLAREN AUTOMOTIVE
20849,844,9,1,2011,HONDA
20873,845,9,1,2011,HONDA
20897,846,9,1,2011,HONDA
20920,847,1,1,2011,MCLAREN AUTOMOTIVE
20944,848,9,1,2011,HONDA
20968,849,6,1,2011,FERRARI
20992,850,1,1,2011,MCLAREN AUTOMOTIVE
21016,851,1,1,2011,MCLAREN AUTOMOTIVE
21040,852,9,1,2011,HONDA
21064,853,9,1,2011,HONDA
21088,854,9,1,2011,HONDA
21112,855,1,1,2011,MCLAREN AUTOMOTIVE
21136,856,9,1,2011,HONDA
21160,857,9,1,2011,HONDA
21184,858,1,1,2011,MCLAREN AUTOMOTIVE
21208,859,9,1,2011,HONDA
20780,841,1,2,2011,MCLAREN AUTOMOTIVE
20802,842,1,2,2011,MCLAREN AUTOMOTIVE
20826,843,9,2,2011,HONDA
20850,844,9,2,2011,HONDA
20874,845,1,2,2011,MCLAREN AUTOMOTIVE
20898,846,6,2,2011,FERRARI
20921,847,9,2,2011,HONDA
20945,848,6,2,2011,FERRARI
20969,849,9,2,2011,HONDA
20993,850,6,2,2011,FERRARI
21017,851,9,2,2011,HONDA
21041,852,9,2,2011,HONDA
21065,853,1,2,2011,MCLAREN AUTOMOTIVE
21089,854,1,2,2011,MCLAREN AUTOMOTIVE
21113,855,6,2,2011,FERRARI
21137,856,1,2,2011,MCLAREN AUTOMOTIVE
21161,857,1,2,2011,MCLAREN AUTOMOTIVE
21185,858,6,2,2011,FERRARI
21209,859,9,2,2011,HONDA
20781,841,4,3,2011,RENAULT
20803,842,4,3,2011,RENAULT
20827,843,9,3,2011,HONDA
20851,844,6,3,2011,FERRARI
20875,845,1,3,2011,MCLAREN AUTOMOTIVE
20899,846,1,3,2011,MCLAREN AUTOMOTIVE
20922,847,9,3,2011,HONDA
20946,848,9,3,2011,HONDA
20970,849,9,3,2011,HONDA
20994,850,9,3,2011,HONDA
21018,851,6,3,2011,FERRARI
21042,852,1,3,2011,MCLAREN AUTOMOTIVE
21066,853,6,3,2011,FERRARI
21090,854,9,3,2011,HONDA
21114,855,9,3,2011,HONDA
21138,856,9,3,2011,HONDA
21162,857,6,3,2011,FERRARI
21186,858,1,3,2011,MCLAREN AUTOMOTIVE
21210,859,1,3,2011,MCLAREN AUTOMOTIVE
20782,841,6,4,2011,FERRARI
20804,842,9,4,2011,HONDA
20828,843,1,4,2011,MCLAREN AUTOMOTIVE
20852,844,1,4,2011,MCLAREN AUTOMOTIVE
20876,845,9,4,2011,HONDA
20900,846,9,4,2011,HONDA
20923,847,131,4,2011,MERCEDES-BENZ
20947,848,1,4,2011,MCLAREN AUTOMOTIVE
20971,849,1,4,2011,MCLAREN AUTOMOTIVE
20995,850,9,4,2011,HONDA
21019,851,1,4,2011,MCLAREN AUTOMOTIVE
21043,852,6,4,2011,FERRARI
21067,853,1,4,2011,MCLAREN AUTOMOTIVE
21091,854,6,4,2011,FERRARI
21115,855,9,4,2011,HONDA
21139,856,1,4,2011,MCLAREN AUTOMOTIVE
21163,857,9,4,2011,HONDA
21187,858,9,4,2011,HONDA
21211,859,6,4,2011,FERRARI
20783,841,9,5,2011,HONDA
20805,842,6,5,2011,FERRARI
20829,843,131,5,2011,MERCEDES-BENZ
20853,844,131,5,2011,MERCEDES-BENZ
20877,845,6,5,2011,FERRARI
20901,846,15,5,2011,SAUBER
20924,847,4,5,2011,RENAULT
20948,848,6,5,2011,FERRARI
20972,849,6,5,2011,FERRARI
20996,850,6,5,2011,FERRARI
21020,851,9,5,2011,HONDA
21044,852,131,5,2011,MERCEDES-BENZ
21068,853,131,5,2011,MERCEDES-BENZ
21092,854,1,5,2011,MCLAREN AUTOMOTIVE
21116,855,1,5,2011,MCLAREN AUTOMOTIVE
21140,856,6,5,2011,FERRARI
21164,857,131,5,2011,MERCEDES-BENZ
21188,858,6,5,2011,FERRARI
21212,859,6,5,2011,FERRARI
21232,860,1,1,2012,MCLAREN AUTOMOTIVE
21256,861,6,1,2012,FERRARI
21280,862,131,1,2012,MERCEDES-BENZ
21304,863,9,1,2012,HONDA
21328,864,3,1,2012,WILLIAMS
21352,865,9,1,2012,HONDA
21376,866,1,1,2012,MCLAREN AUTOMOTIVE
21400,867,6,1,2012,FERRARI
21424,868,9,1,2012,HONDA
21448,869,6,1,2012,FERRARI
21472,870,1,1,2012,MCLAREN AUTOMOTIVE
21496,871,1,1,2012,MCLAREN AUTOMOTIVE
21520,872,1,1,2012,MCLAREN AUTOMOTIVE
21544,873,9,1,2012,HONDA
21568,874,9,1,2012,HONDA
21592,875,9,1,2012,HONDA
21616,876,9,1,2012,HONDA
21640,877,208,1,2012,LOTUS F1
21664,878,1,1,2012,MCLAREN AUTOMOTIVE
21688,879,1,1,2012,MCLAREN AUTOMOTIVE
21233,860,9,2,2012,HONDA
21257,861,15,2,2012,SAUBER
21281,862,1,2,2012,MCLAREN AUTOMOTIVE
21305,863,208,2,2012,LOTUS F1
21329,864,6,2,2012,FERRARI
21353,865,131,2,2012,MERCEDES-BENZ
21377,866,208,2,2012,LOTUS F1
21401,867,208,2,2012,LOTUS F1
21425,868,6,2,2012,FERRARI
21449,869,1,2,2012,MCLAREN AUTOMOTIVE
21473,870,208,2,2012,LOTUS F1
21497,871,9,2,2012,HONDA
21521,872,15,2,2012,SAUBER
21545,873,1,2,2012,MCLAREN AUTOMOTIVE
21569,874,6,2,2012,FERRARI
21593,875,9,2,2012,HONDA
21617,876,6,2,2012,FERRARI
21641,877,6,2,2012,FERRARI
21665,878,9,2,2012,HONDA
21689,879,6,2,2012,FERRARI
21234,860,1,3,2012,MCLAREN AUTOMOTIVE
21258,861,1,3,2012,MCLAREN AUTOMOTIVE
21282,862,1,3,2012,MCLAREN AUTOMOTIVE
21306,863,208,3,2012,LOTUS F1
21330,864,208,3,2012,LOTUS F1
21354,865,6,3,2012,FERRARI
21378,866,15,3,2012,SAUBER
21402,867,131,3,2012,MERCEDES-BENZ
21426,868,9,3,2012,HONDA
21450,869,208,3,2012,LOTUS F1
21474,870,208,3,2012,LOTUS F1
21498,871,208,3,2012,LOTUS F1
21522,872,6,3,2012,FERRARI
21546,873,6,3,2012,FERRARI
21570,874,15,3,2012,SAUBER
21594,875,6,3,2012,FERRARI
21618,876,9,3,2012,HONDA
21642,877,9,3,2012,HONDA
21666,878,6,3,2012,FERRARI
21690,879,6,3,2012,FERRARI
21235,860,9,4,2012,HONDA
21259,861,9,4,2012,HONDA
21283,862,9,4,2012,HONDA
21307,863,9,4,2012,HONDA
21331,864,208,4,2012,LOTUS F1
21355,865,9,4,2012,HONDA
21379,866,9,4,2012,HONDA
21403,867,9,4,2012,HONDA
21427,868,6,4,2012,FERRARI
21451,869,15,4,2012,SAUBER
21475,870,9,4,2012,HONDA
21499,871,10,4,2012,FORCE INDIA
21523,872,6,4,2012,FERRARI
21547,873,10,4,2012,FORCE INDIA
21571,874,1,4,2012,MCLAREN AUTOMOTIVE
21595,875,6,4,2012,FERRARI
21619,876,1,4,2012,MCLAREN AUTOMOTIVE
21643,877,1,4,2012,MCLAREN AUTOMOTIVE
21667,878,6,4,2012,FERRARI
21691,879,9,4,2012,HONDA
21236,860,6,5,2012,FERRARI
21260,861,208,5,2012,LOTUS F1
21284,862,9,5,2012,HONDA
21308,863,131,5,2012,MERCEDES-BENZ
21332,864,15,5,2012,SAUBER
21356,865,1,5,2012,MCLAREN AUTOMOTIVE
21380,866,6,5,2012,FERRARI
21404,867,10,5,2012,FORCE INDIA
21428,868,208,5,2012,LOTUS F1
21452,869,9,5,2012,HONDA
21476,870,6,5,2012,FERRARI
21500,871,6,5,2012,FERRARI
21524,872,208,5,2012,LOTUS F1
21548,873,131,5,2012,MERCEDES-BENZ
21572,874,1,5,2012,MCLAREN AUTOMOTIVE
21596,875,208,5,2012,LOTUS F1
21620,876,1,5,2012,MCLAREN AUTOMOTIVE
21644,877,3,5,2012,WILLIAMS
21668,878,1,5,2012,MCLAREN AUTOMOTIVE
21692,879,10,5,2012,FORCE INDIA
21712,880,208,1,2013,LOTUS F1
21734,881,9,1,2013,HONDA
21756,882,6,1,2013,FERRARI
21778,883,9,1,2013,HONDA
21800,884,6,1,2013,FERRARI
21822,885,131,1,2013,MERCEDES-BENZ
21844,886,9,1,2013,HONDA
21866,887,131,1,2013,MERCEDES-BENZ
21888,888,9,1,2013,HONDA
21910,890,131,1,2013,MERCEDES-BENZ
21932,891,9,1,2013,HONDA
21954,892,9,1,2013,HONDA
21976,893,9,1,2013,HONDA
21998,894,9,1,2013,HONDA
22020,895,9,1,2013,HONDA
22042,896,9,1,2013,HONDA
22064,897,9,1,2013,HONDA
22086,898,9,1,2013,HONDA
22108,899,9,1,2013,HONDA
21713,880,6,2,2013,FERRARI
21735,881,9,2,2013,HONDA
21757,882,208,2,2013,LOTUS F1
21779,883,208,2,2013,LOTUS F1
21801,884,208,2,2013,LOTUS F1
21823,885,9,2,2013,HONDA
21845,886,6,2,2013,FERRARI
21867,887,9,2,2013,HONDA
21889,888,208,2,2013,LOTUS F1
21911,890,208,2,2013,LOTUS F1
21933,891,6,2,2013,FERRARI
21955,892,6,2,2013,FERRARI
21977,893,6,2,2013,FERRARI
21999,894,208,2,2013,LOTUS F1
22021,895,9,2,2013,HONDA
22043,896,131,2,2013,MERCEDES-BENZ
22065,897,9,2,2013,HONDA
22087,898,208,2,2013,LOTUS F1
22109,899,9,2,2013,HONDA
21714,880,9,3,2013,HONDA
21736,881,131,3,2013,MERCEDES-BENZ
21758,882,131,3,2013,MERCEDES-BENZ
21780,883,208,3,2013,LOTUS F1
21802,884,6,3,2013,FERRARI
21824,885,9,3,2013,HONDA
21846,886,131,3,2013,MERCEDES-BENZ
21868,887,6,3,2013,FERRARI
21890,888,208,3,2013,LOTUS F1
21912,890,9,3,2013,HONDA
21934,891,131,3,2013,MERCEDES-BENZ
21956,892,9,3,2013,HONDA
21978,893,208,3,2013,LOTUS F1
22000,894,208,3,2013,LOTUS F1
22022,895,208,3,2013,LOTUS F1
22044,896,208,3,2013,LOTUS F1
22066,897,131,3,2013,MERCEDES-BENZ
22088,898,9,3,2013,HONDA
22110,899,6,3,2013,FERRARI
21715,880,6,4,2013,FERRARI
21737,881,131,4,2013,MERCEDES-BENZ
21759,882,9,4,2013,HONDA
21781,883,10,4,2013,FORCE INDIA
21803,884,9,4,2013,HONDA
21825,885,131,4,2013,MERCEDES-BENZ
21847,886,9,4,2013,HONDA
21869,887,131,4,2013,MERCEDES-BENZ
21891,888,6,4,2013,FERRARI
21913,890,9,4,2013,HONDA
21935,891,131,4,2013,MERCEDES-BENZ
21957,892,6,4,2013,FERRARI
21979,893,131,4,2013,MERCEDES-BENZ
22001,894,15,4,2013,SAUBER
22023,895,6,4,2013,FERRARI
22045,896,6,4,2013,FERRARI
22067,897,208,4,2013,LOTUS F1
22089,898,131,4,2013,MERCEDES-BENZ
22111,899,1,4,2013,MCLAREN AUTOMOTIVE
21716,880,131,5,2013,MERCEDES-BENZ
21738,881,6,5,2013,FERRARI
21760,882,1,5,2013,MCLAREN AUTOMOTIVE
21782,883,131,5,2013,MERCEDES-BENZ
21804,884,9,5,2013,HONDA
21826,885,10,5,2013,FORCE INDIA
21848,886,131,5,2013,MERCEDES-BENZ
21870,887,208,5,2013,LOTUS F1
21892,888,131,5,2013,MERCEDES-BENZ
21914,890,6,5,2013,FERRARI
21936,891,9,5,2013,HONDA
21958,892,15,5,2013,SAUBER
21980,893,131,5,2013,MERCEDES-BENZ
22002,894,131,5,2013,MERCEDES-BENZ
22024,895,208,5,2013,LOTUS F1
22046,896,1,5,2013,MCLAREN AUTOMOTIVE
22068,897,6,5,2013,FERRARI
22090,898,6,5,2013,FERRARI
22112,899,131,5,2013,MERCEDES-BENZ
22130,900,131,1,2014,MERCEDES-BENZ
22152,901,131,1,2014,MERCEDES-BENZ
22174,902,131,1,2014,MERCEDES-BENZ
22196,903,131,1,2014,MERCEDES-BENZ
22218,904,131,1,2014,MERCEDES-BENZ
22240,905,131,1,2014,MERCEDES-BENZ
22262,906,9,1,2014,HONDA
22284,907,131,1,2014,MERCEDES-BENZ
22306,908,131,1,2014,MERCEDES-BENZ
22328,909,131,1,2014,MERCEDES-BENZ
22350,910,9,1,2014,HONDA
22373,911,9,1,2014,HONDA
22395,912,131,1,2014,MERCEDES-BENZ
22417,913,131,1,2014,MERCEDES-BENZ
22439,914,131,1,2014,MERCEDES-BENZ
22461,915,131,1,2014,MERCEDES-BENZ
22482,916,131,1,2014,MERCEDES-BENZ
22500,917,131,1,2014,MERCEDES-BENZ
22518,918,131,1,2014,MERCEDES-BENZ
22131,900,1,2,2014,MCLAREN AUTOMOTIVE
22153,901,131,2,2014,MERCEDES-BENZ
22175,902,131,2,2014,MERCEDES-BENZ
22197,903,131,2,2014,MERCEDES-BENZ
22219,904,131,2,2014,MERCEDES-BENZ
22241,905,131,2,2014,MERCEDES-BENZ
22263,906,131,2,2014,MERCEDES-BENZ
22285,907,131,2,2014,MERCEDES-BENZ
22307,908,3,2,2014,WILLIAMS
22329,909,3,2,2014,WILLIAMS
22351,910,6,2,2014,FERRARI
22374,911,131,2,2014,MERCEDES-BENZ
22396,912,131,2,2014,MERCEDES-BENZ
22418,913,9,2,2014,HONDA
22440,914,131,2,2014,MERCEDES-BENZ
22462,915,131,2,2014,MERCEDES-BENZ
22483,916,131,2,2014,MERCEDES-BENZ
22501,917,131,2,2014,MERCEDES-BENZ
22519,918,3,2,2014,WILLIAMS
22132,900,1,3,2014,MCLAREN AUTOMOTIVE
22154,901,9,3,2014,HONDA
22176,902,10,3,2014,FORCE INDIA
22198,903,6,3,2014,FERRARI
22220,904,9,3,2014,HONDA
22242,905,9,3,2014,HONDA
22264,906,9,3,2014,HONDA
22286,907,3,3,2014,WILLIAMS
22308,908,9,3,2014,HONDA
22330,909,131,3,2014,MERCEDES-BENZ
22352,910,131,3,2014,MERCEDES-BENZ
22375,911,3,3,2014,WILLIAMS
22397,912,3,3,2014,WILLIAMS
22419,913,9,3,2014,HONDA
22441,914,9,3,2014,HONDA
22463,915,3,3,2014,WILLIAMS
22484,916,9,3,2014,HONDA
22502,917,3,3,2014,WILLIAMS
22520,918,3,3,2014,WILLIAMS
22133,900,6,4,2014,FERRARI
22155,901,6,4,2014,FERRARI
22177,902,9,4,2014,HONDA
22199,903,9,4,2014,HONDA
22221,904,9,4,2014,HONDA
22243,905,6,4,2014,FERRARI
22265,906,1,4,2014,MCLAREN AUTOMOTIVE
22287,907,3,4,2014,WILLIAMS
22309,908,1,4,2014,MCLAREN AUTOMOTIVE
22331,909,9,4,2014,HONDA
22353,910,131,4,2014,MERCEDES-BENZ
22376,911,6,4,2014,FERRARI
22398,912,3,4,2014,WILLIAMS
22420,913,6,4,2014,FERRARI
22442,914,9,4,2014,HONDA
22464,915,1,4,2014,MCLAREN AUTOMOTIVE
22485,916,3,4,2014,WILLIAMS
22503,917,1,4,2014,MCLAREN AUTOMOTIVE
22521,918,9,4,2014,HONDA
22134,900,3,5,2014,WILLIAMS
22156,901,10,5,2014,FORCE INDIA
22178,902,10,5,2014,FORCE INDIA
22200,903,9,5,2014,HONDA
22222,904,3,5,2014,WILLIAMS
22244,905,10,5,2014,FORCE INDIA
22266,906,10,5,2014,FORCE INDIA
22288,907,6,5,2014,FERRARI
22310,908,9,5,2014,HONDA
22332,909,6,5,2014,FERRARI
22354,910,3,5,2014,WILLIAMS
22377,911,9,5,2014,HONDA
22399,912,9,5,2014,HONDA
22421,913,3,5,2014,WILLIAMS
22443,914,1,5,2014,MCLAREN AUTOMOTIVE
22465,915,1,5,2014,MCLAREN AUTOMOTIVE
22486,916,3,5,2014,WILLIAMS
22504,917,9,5,2014,HONDA
22522,918,1,5,2014,MCLAREN AUTOMOTIVE
22538,926,131,1,2015,MERCEDES-BENZ
22556,927,6,1,2015,FERRARI
22576,928,131,1,2015,MERCEDES-BENZ
22596,929,131,1,2015,MERCEDES-BENZ
22616,930,131,1,2015,MERCEDES-BENZ
22636,931,131,1,2015,MERCEDES-BENZ
22656,932,131,1,2015,MERCEDES-BENZ
22676,933,131,1,2015,MERCEDES-BENZ
22696,934,131,1,2015,MERCEDES-BENZ
22716,936,6,1,2015,FERRARI
22736,937,131,1,2015,MERCEDES-BENZ
22756,938,131,1,2015,MERCEDES-BENZ
22776,939,6,1,2015,FERRARI
22796,940,131,1,2015,MERCEDES-BENZ
22816,941,131,1,2015,MERCEDES-BENZ
22837,942,131,1,2015,MERCEDES-BENZ
22857,943,131,1,2015,MERCEDES-BENZ
22877,944,131,1,2015,MERCEDES-BENZ
22897,945,131,1,2015,MERCEDES-BENZ
22539,926,131,2,2015,MERCEDES-BENZ
22557,927,131,2,2015,MERCEDES-BENZ
22577,928,131,2,2015,MERCEDES-BENZ
22597,929,6,2,2015,FERRARI
22617,930,131,2,2015,MERCEDES-BENZ
22637,931,6,2,2015,FERRARI
22657,932,131,2,2015,MERCEDES-BENZ
22677,933,131,2,2015,MERCEDES-BENZ
22697,934,131,2,2015,MERCEDES-BENZ
22717,936,9,2,2015,HONDA
22737,937,131,2,2015,MERCEDES-BENZ
22757,938,6,2,2015,FERRARI
22777,939,9,2,2015,HONDA
22797,940,131,2,2015,MERCEDES-BENZ
22817,941,6,2,2015,FERRARI
22838,942,131,2,2015,MERCEDES-BENZ
22858,943,131,2,2015,MERCEDES-BENZ
22878,944,131,2,2015,MERCEDES-BENZ
22898,945,131,2,2015,MERCEDES-BENZ
22540,926,6,3,2015,FERRARI
22558,927,131,3,2015,MERCEDES-BENZ
22578,928,6,3,2015,FERRARI
22598,929,131,3,2015,MERCEDES-BENZ
22618,930,6,3,2015,FERRARI
22638,931,131,3,2015,MERCEDES-BENZ
22658,932,3,3,2015,WILLIAMS
22678,933,3,3,2015,WILLIAMS
22698,934,6,3,2015,FERRARI
22718,936,9,3,2015,HONDA
22738,937,208,3,2015,LOTUS F1
22758,938,3,3,2015,WILLIAMS
22778,939,6,3,2015,FERRARI
22798,940,6,3,2015,FERRARI
22818,941,10,3,2015,FORCE INDIA
22839,942,6,3,2015,FERRARI
22859,943,3,3,2015,WILLIAMS
22879,944,6,3,2015,FERRARI
22899,945,6,3,2015,FERRARI
22541,926,3,4,2015,WILLIAMS
22559,927,6,4,2015,FERRARI
22579,928,6,4,2015,FERRARI
22599,929,3,4,2015,WILLIAMS
22619,930,3,4,2015,WILLIAMS
22639,931,9,4,2015,HONDA
22659,932,6,4,2015,FERRARI
22679,933,6,4,2015,FERRARI
22699,934,3,4,2015,WILLIAMS
22719,936,5,4,2015,TORO ROSSO
22739,937,9,4,2015,HONDA
22759,938,3,4,2015,WILLIAMS
22779,939,131,4,2015,MERCEDES-BENZ
22799,940,6,4,2015,FERRARI
22819,941,3,4,2015,WILLIAMS
22840,942,5,4,2015,TORO ROSSO
22860,943,9,4,2015,HONDA
22880,944,6,4,2015,FERRARI
22900,945,6,4,2015,FERRARI
22542,926,15,5,2015,SAUBER
22560,927,3,5,2015,WILLIAMS
22580,928,3,5,2015,WILLIAMS
22600,929,6,5,2015,FERRARI
22620,930,6,5,2015,FERRARI
22640,931,9,5,2015,HONDA
22660,932,6,5,2015,FERRARI
22680,933,3,5,2015,WILLIAMS
22700,934,3,5,2015,WILLIAMS
22720,936,1,5,2015,MCLAREN AUTOMOTIVE
22740,937,10,5,2015,FORCE INDIA
22760,938,6,5,2015,FERRARI
22780,939,3,5,2015,WILLIAMS
22800,940,3,5,2015,WILLIAMS
22836,941,9,5,2015,HONDA
22841,942,10,5,2015,FORCE INDIA
22861,943,9,5,2015,HONDA
22881,944,3,5,2015,WILLIAMS
22901,945,10,5,2015,FORCE INDIA
22917,948,131,1,2016,MERCEDES-BENZ
22939,949,131,1,2016,MERCEDES-BENZ
22961,950,131,1,2016,MERCEDES-BENZ
22983,951,131,1,2016,MERCEDES-BENZ
23005,952,9,1,2016,HONDA
23027,953,131,1,2016,MERCEDES-BENZ
23049,954,131,1,2016,MERCEDES-BENZ
23071,955,131,1,2016,MERCEDES-BENZ
23093,956,131,1,2016,MERCEDES-BENZ
23115,957,131,1,2016,MERCEDES-BENZ
23137,958,131,1,2016,MERCEDES-BENZ
23159,959,131,1,2016,MERCEDES-BENZ
23181,960,131,1,2016,MERCEDES-BENZ
23203,961,131,1,2016,MERCEDES-BENZ
23225,962,131,1,2016,MERCEDES-BENZ
23247,963,9,1,2016,HONDA
23269,964,131,1,2016,MERCEDES-BENZ
